   3.0285729e+01   8.2618862e+01   3.8938355e+01   8.6298803e+01   3.0285729e+01
   7.5184928e+01   4.8784050e+01   3.0507790e+01   4.9060032e+01   4.5551503e+01
   0.0000000e+00   1.1165871e+01   9.7065153e+00   2.2386719e+01   5.5737575e+01
   1.6252473e+01   1.5247249e+01   4.8492284e+01   4.8275781e+01   3.4743648e+01
   3.0285729e+01   2.3365623e+01   2.5641075e+01   1.8368021e+01   3.0285729e+01
