2.271350471372918634e+01;2.909190213157549465e+01;3.596792973883625422e+01;4.050971870354460691e+01;2.271350471372918634e+01
2.103312674619884604e+01;1.659026468053778913e+01;9.040913202177875974e+00;5.033743747188506035e+00;1.508681846019199213e+01
1.751526004177081575e+01;1.962389497694776708e+01;1.002473611820537336e+01;3.583075798224051312e-01;0.000000000000000000e+00
2.204363222828713376e+01;4.417154897319420570e+01;2.347667781014521182e+01;2.605684678661912557e+00;1.789571067838055640e+01
2.271350471372918634e+01;1.988888920074210276e+01;3.084680699368113466e+01;7.629138784848461086e+00;2.271350471372918634e+01
