    2.41452e+01;    0.00000e+00;    2.22019e+01;    1.53591e+01;    3.08699e+01;    3.86368e+01;    3.43767e+01;    3.48073e+01;    2.41452e+01
    2.44880e+01;    2.38042e+01;    2.50477e+01;    3.51981e+01;    3.40673e+01;    4.01789e+01;    3.88120e+01;    2.29338e+01;    4.04565e+01
    4.08370e+01;    2.47109e+01;    3.47425e+01;    1.90746e+01;    3.36861e+01;    5.39141e+01;    3.55889e+01;    3.50810e+01;    4.29026e+01
    4.92864e+01;    4.17480e+01;    3.61384e+01;    2.84782e+01;    4.02285e+01;    6.00798e+01;    5.42965e+01;    3.80476e+01;    3.24148e+01
    4.90072e+01;    5.26637e+01;    2.37246e+01;    3.32907e+01;    2.88248e+01;    2.84606e+01;    5.06647e+01;    1.16096e+01;    2.89926e+01
    5.28052e+01;    3.17062e+01;    6.02395e+01;    4.35671e+01;    4.25927e+01;    3.19940e+01;    3.97203e+01;    3.30431e+01;    2.85402e+01
    3.70399e+01;    4.68664e+01;    4.81791e+01;    3.94664e+01;    3.40044e+01;    3.73073e+01;    4.29132e+01;    4.32377e+01;    4.40910e+01
    3.26551e+01;    3.59573e+01;    3.66480e+01;    4.02876e+01;    4.54162e+01;    3.33825e+01;    2.87175e+01;    3.97572e+01;    2.84725e+01
    2.41452e+01;    2.28068e+01;    3.45037e+01;    3.36188e+01;    4.10286e+01;    4.09403e+01;    3.09561e+01;    2.56252e+01;    2.41452e+01
