    3.34617e+01;    3.00123e+01;    3.34557e+01;    4.04327e+01;    3.48989e+01;    3.80097e+01;    3.39487e+01;    3.67607e+01;    3.52588e+01;    3.39491e+01;    3.40957e+01;    3.73958e+01;    3.36234e+01;    2.50066e+01;    2.33935e+01;    2.37243e+01;    3.08433e+01;    3.06168e+01;    1.77013e+01;    1.57361e+01;    9.28475e+00;    1.59062e+01;    2.09509e+01;    2.65900e+01;    2.89306e+01;    3.68046e+01;    3.80549e+01;    4.19572e+01;    4.51163e+01;    3.90052e+01;    4.13041e+01;    4.66476e+01;    4.52773e+01;    3.41868e+01;    3.82264e+01;    3.41200e+01;    4.04459e+01;    4.23963e+01;    4.24669e+01;    4.01570e+01;    3.68832e+01;    3.55203e+01;    4.02490e+01;    4.21032e+01;    4.07130e+01;    3.30124e+01;    3.92238e+01;    4.04626e+01;    4.24127e+01;    3.38513e+01;    3.79019e+01;    3.88749e+01;    4.20679e+01;    3.85321e+01;    3.80748e+01;    3.45915e+01;    2.99309e+01;    2.90392e+01;    3.14644e+01;    3.21285e+01;    3.23659e+01;    3.71658e+01;    3.43267e+01;    3.58569e+01;    2.79288e+01
    3.22015e+01;    2.90344e+01;    3.72129e+01;    3.38352e+01;    3.18099e+01;    3.88078e+01;    3.95699e+01;    3.70845e+01;    3.04839e+01;    3.06939e+01;    3.26819e+01;    3.20484e+01;    2.73298e+01;    2.86268e+01;    2.02561e+01;    2.38214e+01;    2.88505e+01;    2.16130e+01;    1.82646e+01;    1.78156e+01;    1.82376e+01;    2.26482e+01;    2.37135e+01;    2.81437e+01;    2.95780e+01;    3.67772e+01;    3.84330e+01;    4.41204e+01;    4.22816e+01;    4.55061e+01;    5.07332e+01;    4.65230e+01;    4.45693e+01;    3.96136e+01;    3.47211e+01;    3.60260e+01;    3.62961e+01;    3.39000e+01;    3.06122e+01;    2.86352e+01;    3.66737e+01;    3.74677e+01;    3.87303e+01;    3.82849e+01;    3.61177e+01;    3.52302e+01;    3.21233e+01;    3.94927e+01;    3.23661e+01;    3.20285e+01;    3.30905e+01;    3.69547e+01;    3.48764e+01;    3.99513e+01;    3.88217e+01;    2.96145e+01;    2.71386e+01;    2.69320e+01;    2.85197e+01;    2.76626e+01;    3.17619e+01;    3.25034e+01;    3.31416e+01;    3.38976e+01;    2.31849e+01
    3.75825e+01;    3.80235e+01;    3.59543e+01;    3.51948e+01;    4.02620e+01;    3.47662e+01;    3.67442e+01;    3.91680e+01;    3.31349e+01;    2.72684e+01;    2.89603e+01;    2.58267e+01;    2.71273e+01;    2.67537e+01;    2.41602e+01;    2.29005e+01;    2.45200e+01;    1.73418e+01;    2.44514e+01;    2.17702e+01;    2.19545e+01;    2.25555e+01;    2.17917e+01;    3.03545e+01;    3.37515e+01;    3.12473e+01;    4.35104e+01;    4.59959e+01;    3.60341e+01;    4.46915e+01;    4.20441e+01;    3.99222e+01;    4.28086e+01;    3.76329e+01;    3.76752e+01;    4.60229e+01;    3.76190e+01;    3.81437e+01;    3.30248e+01;    3.15744e+01;    3.61409e+01;    2.87121e+01;    2.78611e+01;    3.47647e+01;    3.13629e+01;    3.18762e+01;    3.29624e+01;    3.21669e+01;    2.95630e+01;    3.18133e+01;    3.11896e+01;    3.50827e+01;    3.36213e+01;    3.03185e+01;    3.65584e+01;    3.00834e+01;    2.25503e+01;    1.69237e+01;    2.18955e+01;    2.35828e+01;    2.85296e+01;    3.31818e+01;    3.56548e+01;    3.34235e+01;    3.26224e+01
    3.15391e+01;    3.36980e+01;    3.67298e+01;    4.24024e+01;    4.16348e+01;    3.81950e+01;    3.09361e+01;    3.54424e+01;    3.93649e+01;    3.42041e+01;    3.03427e+01;    2.98767e+01;    2.87534e+01;    2.88858e+01;    2.36315e+01;    1.81237e+01;    2.57119e+01;    2.45685e+01;    2.14308e+01;    2.05497e+01;    1.97347e+01;    2.16619e+01;    2.20020e+01;    3.06824e+01;    2.90068e+01;    3.56423e+01;    4.21577e+01;    3.97730e+01;    3.67803e+01;    3.93935e+01;    3.82620e+01;    4.17769e+01;    3.91612e+01;    3.52921e+01;    3.42568e+01;    4.23600e+01;    3.98380e+01;    3.61768e+01;    3.44303e+01;    3.21310e+01;    2.76897e+01;    3.33351e+01;    2.58219e+01;    2.90005e+01;    3.14742e+01;    2.57993e+01;    3.05189e+01;    2.96321e+01;    2.69825e+01;    2.93507e+01;    3.75098e+01;    3.51418e+01;    2.96497e+01;    2.61289e+01;    2.51910e+01;    2.52567e+01;    1.53367e+01;    1.79346e+01;    1.54873e+01;    2.43618e+01;    2.62074e+01;    2.90670e+01;    3.05980e+01;    2.61800e+01;    2.47459e+01
    3.35274e+01;    3.83906e+01;    3.73762e+01;    4.02813e+01;    4.14363e+01;    3.56561e+01;    2.76336e+01;    3.16596e+01;    2.97105e+01;    3.43527e+01;    3.56220e+01;    3.29618e+01;    2.71424e+01;    2.71118e+01;    2.49050e+01;    2.42618e+01;    2.86159e+01;    2.78512e+01;    2.50939e+01;    2.87888e+01;    2.21260e+01;    2.41853e+01;    2.71785e+01;    3.11493e+01;    2.51019e+01;    3.47055e+01;    3.58592e+01;    3.12833e+01;    3.21874e+01;    4.11206e+01;    4.05327e+01;    4.09538e+01;    3.90102e+01;    3.47138e+01;    3.43608e+01;    3.95362e+01;    3.59113e+01;    3.15857e+01;    3.42975e+01;    3.26775e+01;    2.96424e+01;    2.81849e+01;    2.67455e+01;    2.69264e+01;    3.24989e+01;    3.08887e+01;    2.62021e+01;    3.07802e+01;    3.14464e+01;    3.41621e+01;    3.49903e+01;    3.22343e+01;    2.62506e+01;    2.59598e+01;    2.31861e+01;    1.71487e+01;    1.54403e+01;    2.42078e+01;    1.99296e+01;    1.78225e+01;    2.28681e+01;    2.90956e+01;    2.71760e+01;    3.08583e+01;    2.84851e+01
    3.55662e+01;    3.68447e+01;    3.52238e+01;    3.20841e+01;    4.14048e+01;    3.73952e+01;    2.52744e+01;    2.62678e+01;    2.19938e+01;    2.42693e+01;    2.40190e+01;    2.75548e+01;    2.89904e+01;    2.97368e+01;    2.81654e+01;    2.57624e+01;    2.83601e+01;    2.73484e+01;    2.65041e+01;    2.47613e+01;    3.18415e+01;    2.43631e+01;    3.03406e+01;    2.42718e+01;    3.06402e+01;    3.17301e+01;    2.92594e+01;    3.22050e+01;    3.66613e+01;    4.80251e+01;    3.89949e+01;    3.67289e+01;    3.28864e+01;    3.58845e+01;    3.78535e+01;    3.85274e+01;    3.18015e+01;    3.19850e+01;    3.86613e+01;    3.96678e+01;    2.92007e+01;    3.05089e+01;    2.85396e+01;    2.48385e+01;    2.97280e+01;    3.48532e+01;    2.82940e+01;    3.10231e+01;    2.96228e+01;    3.55072e+01;    3.75196e+01;    2.92683e+01;    2.36029e+01;    1.83478e+01;    1.01218e+01;    1.68426e+01;    1.57821e+01;    1.87783e+01;    1.94999e+01;    1.61748e+01;    2.65698e+01;    2.84030e+01;    2.50484e+01;    2.36495e+01;    2.60656e+01
    3.48178e+01;    3.70306e+01;    3.45313e+01;    2.90772e+01;    3.18547e+01;    3.09367e+01;    2.85329e+01;    2.49855e+01;    2.43114e+01;    2.28669e+01;    2.75778e+01;    2.75470e+01;    2.71151e+01;    2.78714e+01;    3.12245e+01;    2.22746e+01;    2.36477e+01;    2.91453e+01;    2.73300e+01;    2.60405e+01;    2.58040e+01;    2.71820e+01;    2.90400e+01;    2.66570e+01;    2.51253e+01;    2.89763e+01;    3.40803e+01;    3.37609e+01;    3.78069e+01;    4.29648e+01;    4.24086e+01;    4.51857e+01;    3.84348e+01;    3.78950e+01;    3.13152e+01;    2.75598e+01;    2.72664e+01;    3.26282e+01;    3.66982e+01;    3.26107e+01;    3.35586e+01;    3.71740e+01;    3.37044e+01;    3.27973e+01;    2.77806e+01;    3.72059e+01;    3.61261e+01;    3.17083e+01;    3.53537e+01;    3.08772e+01;    2.83868e+01;    2.50354e+01;    2.96597e+01;    2.52185e+01;    1.62637e+01;    1.68454e+01;    1.36532e+01;    1.74552e+01;    1.99170e+01;    2.55018e+01;    2.31553e+01;    1.98094e+01;    2.56005e+01;    2.68488e+01;    2.92242e+01
    3.82609e+01;    3.24181e+01;    3.34631e+01;    3.06301e+01;    3.31690e+01;    3.01799e+01;    2.94068e+01;    3.16103e+01;    2.84628e+01;    2.84110e+01;    2.53517e+01;    3.22605e+01;    3.10408e+01;    2.86613e+01;    2.58151e+01;    2.79034e+01;    2.81700e+01;    3.07577e+01;    2.87915e+01;    3.12076e+01;    3.02312e+01;    2.68736e+01;    2.73093e+01;    2.49054e+01;    2.70104e+01;    2.95229e+01;    3.07458e+01;    2.81242e+01;    3.72867e+01;    3.72066e+01;    4.50216e+01;    4.34247e+01;    4.60690e+01;    4.52186e+01;    3.89125e+01;    3.38085e+01;    3.04089e+01;    3.41823e+01;    3.61870e+01;    3.31969e+01;    4.15565e+01;    4.24640e+01;    3.70032e+01;    3.11221e+01;    3.24649e+01;    3.08868e+01;    3.20079e+01;    3.72596e+01;    3.45057e+01;    3.29680e+01;    3.48583e+01;    2.99457e+01;    3.27942e+01;    2.53955e+01;    1.55839e+01;    1.77542e+01;    1.24181e+01;    1.61769e+01;    2.02987e+01;    1.94099e+01;    1.64379e+01;    2.12947e+01;    2.24789e+01;    2.60068e+01;    3.07788e+01
    3.64151e+01;    3.09636e+01;    3.03449e+01;    3.64730e+01;    3.30937e+01;    2.79474e+01;    3.00029e+01;    3.29641e+01;    2.91929e+01;    2.97743e+01;    3.01261e+01;    3.51505e+01;    3.51488e+01;    2.86221e+01;    2.25079e+01;    2.18436e+01;    2.12891e+01;    2.80601e+01;    3.42898e+01;    3.50156e+01;    3.28251e+01;    3.14857e+01;    3.00820e+01;    2.88890e+01;    3.06136e+01;    2.59895e+01;    3.01810e+01;    3.29573e+01;    3.59891e+01;    4.12541e+01;    4.49358e+01;    4.20179e+01;    4.04096e+01;    4.27278e+01;    4.25742e+01;    4.14613e+01;    3.32968e+01;    3.83317e+01;    3.13905e+01;    3.32298e+01;    3.67859e+01;    3.55752e+01;    3.49011e+01;    3.69329e+01;    3.14953e+01;    3.65848e+01;    3.69550e+01;    3.89288e+01;    3.18401e+01;    2.71603e+01;    3.09966e+01;    3.03545e+01;    2.76592e+01;    2.39457e+01;    1.99856e+01;    1.83669e+01;    1.74208e+01;    1.11651e+01;    1.67788e+01;    1.73588e+01;    1.77245e+01;    1.88476e+01;    2.47097e+01;    2.61853e+01;    3.27722e+01
    3.57425e+01;    3.07651e+01;    3.37534e+01;    3.49240e+01;    3.31313e+01;    2.86608e+01;    2.64676e+01;    2.58989e+01;    2.93732e+01;    2.82723e+01;    3.13446e+01;    2.86336e+01;    2.73826e+01;    2.98788e+01;    2.97513e+01;    1.89945e+01;    2.30933e+01;    2.69793e+01;    2.90148e+01;    3.38807e+01;    2.72324e+01;    3.56994e+01;    3.08462e+01;    3.18626e+01;    2.90041e+01;    3.31702e+01;    3.36613e+01;    3.01132e+01;    4.18254e+01;    3.88187e+01;    3.45942e+01;    3.62353e+01;    4.01992e+01;    3.68701e+01;    4.33850e+01;    3.70260e+01;    3.75874e+01;    3.41957e+01;    3.60456e+01;    3.15682e+01;    3.68388e+01;    4.12915e+01;    3.28970e+01;    3.59092e+01;    4.09803e+01;    4.09881e+01;    3.86601e+01;    4.23430e+01;    3.60825e+01;    3.30832e+01;    2.77993e+01;    2.71683e+01;    2.75561e+01;    2.47470e+01;    1.91894e+01;    2.13735e+01;    1.75915e+01;    1.02501e+01;    1.53647e+01;    1.19711e+01;    2.31394e+01;    2.40406e+01;    1.94509e+01;    2.10094e+01;    2.64762e+01
